distance,export_rca,export_value,import_value,location_id,id,year
0.732,1.6268,17541100,8953369,239,1044,2003
0.736,1.6264,35068036,20261976,239,776,2015
0.7106,1.6263,71018120,13258426,239,1351,1998
0.7617,1.6256,2031482624,690430592,239,1691,2015
0.7838,1.6245,31549132,14471413,239,880,2015
0.7214,1.624,3805119,2785450,239,815,2002
0.7433,1.6234,39334192,4878270,239,1404,2010
0.781,1.6223,5582794,278383,239,1049,2000
0.6842,1.6203,65485124,76131680,239,1725,2012
0.6761,1.6197,34222168,24912912,239,1250,2003
0.6974,1.618,6049104,3805236,239,1341,1997
0.6651,1.6177,144967824,1809047808,239,1330,2010
0.8207,1.617,4335975,417673,239,1614,2003
0.7418,1.6154,49045936,3596575,239,1351,1996
0.8084,1.6154,1174158,36286,239,1777,2015
0.8045,1.6153,108413128,50745776,239,1704,2003
0.6904,1.6143,7425338,12530321,239,1301,2014
0.7186,1.6136,17494104,42849032,239,783,1999
0.7403,1.6132,99148312,34901748,239,1798,2006
0.7574,1.613,366756,855789,239,1075,2003
0.7147,1.6122,41236144,8160265,239,1513,2006
0.7594,1.6111,18926632,191947632,239,1380,2000
0.749,1.6111,837195,6648828,239,1387,2007
0.699,1.611,10759712,164902,239,1337,2000
0.7354,1.6101,7467034,35773736,239,956,2011
0.7905,1.6099,1292322,1901646,239,1132,1996
0.7382,1.6089,4414302,52681788,239,1017,2009
0.7136,1.6086,76883696,11549509,239,1370,2015
0.7219,1.6081,10925509,5257202,239,1362,2012
0.7241,1.6061,59706104,8886242,239,1513,2008
0.7794,1.606,12306736,2918464,239,1194,2005
0.811,1.6058,3708788,844353,239,1772,1996
0.7719,1.6057,416856,14737060,239,1562,2005
0.7781,1.6054,932094,1182242,239,1123,2005
0.6715,1.605,12043958,31330616,239,733,2015
0.763,1.605,15956151,2316044,239,1386,2008
0.7092,1.6049,44496536,13208538,239,1166,2011
0.6733,1.6039,8726014,9204569,239,682,2015
0.6088,1.6036,974991,503236,239,1267,2006
0.7229,1.6033,838647,1378191,239,1136,2003
0.6732,1.6031,9901810688,60169,239,910,2008
0.659,1.6029,84238216,27139500,239,1379,2012
0.6675,1.6025,9677495,2527101,239,772,2013
0.7676,1.6021,12836294,19828504,239,1139,2015
0.7048,1.602,115623488,1406147,239,1351,2000
0.7747,1.6015,5131009,3391662,239,1371,1996
0.7899,1.5993,3363551,144767,239,872,2006
0.7525,1.5974,2758400768,5592660480,239,1720,2013
0.7264,1.5955,11207806,270067,239,1353,1995
0.7895,1.5953,128200472,41989536,239,1704,2004
0.6957,1.5945,6098231,731057,239,1171,2006
0.7844,1.5931,30224200,96838704,239,1079,2010
0.758,1.5931,10709392,859613,239,1386,2006
0.7038,1.5923,15552054,48182988,239,1334,1998
0.7288,1.5901,27461406,1880556,239,1150,2000
0.7577,1.5895,3738130,1575066,239,1865,1997
0.7672,1.5894,9413335,810903,239,663,2012
0.7916,1.5892,145435952,39144784,239,1858,2015
0.7175,1.5889,331277472,83433912,239,1730,2016
0.6792,1.5867,11536779,2302988,239,772,2014
0.7241,1.5865,47620584,6848884,239,667,2005
0.7405,1.5865,16348419,2047523,239,1386,2009
0.7638,1.5865,7038614,1986364,239,1603,2004
0.6882,1.5863,7975852,1944292,239,1444,2009
0.7273,1.5861,10524657,128106344,239,1291,2001
0.7163,1.5857,3549629,746276,239,1174,2013
0.8125,1.5856,118804408,252375184,239,1705,2007
0.6619,1.5854,183707328,2259493632,239,1330,2011
0.7136,1.5842,1356054,3771426,239,1252,2002
0.7259,1.5838,13573924,1515880,239,1613,2008
0.7506,1.5834,8362142,168717,239,722,2004
0.7727,1.583,12751200,1330285,239,668,1995
0.7412,1.5824,11590559,161230784,239,1873,2008
0.7438,1.5815,73268712,105460592,239,1743,2004
0.7134,1.5815,53969112,26447792,239,1869,2010
0.7014,1.5813,9580878,6165198,239,1362,2011
0.789,1.5812,183127392,82895040,239,1704,2006
0.6896,1.5806,259627232,1054996032,239,668,2013
0.8124,1.5796,5851121,237904,239,1172,2000
0.7938,1.578,4106398,2255122,239,663,2005
0.7468,1.5776,55649896,35175416,239,803,2008
0.7384,1.5775,4763049,14697367,239,1390,2014
0.7299,1.5769,93309344,443252736,239,1416,2014
0.7276,1.5762,28739452,6145309,239,1386,2012
0.7052,1.5761,1813017,3388448,239,1301,2006
0.7255,1.5757,2736910,129100,239,1464,2001
0.7138,1.5751,5079447,2534930,239,735,2005
0.7552,1.5749,89842872,264797904,239,1160,2007
0.7311,1.5748,10439731,88699080,239,1329,2003
0.676,1.5742,51596416,3999881,239,1150,2007
0.7319,1.5741,1708666,327192,239,1503,2008
0.7243,1.573,1538279424,172341280,239,902,2012
0.7576,1.5727,33180648,26520696,239,1490,2014
0.7217,1.5716,6217607,3287793,239,1557,2009
0.7588,1.5709,1434713,126878,239,1171,1997
0.7534,1.5709,221548448,300664000,239,1470,2013
0.7789,1.5679,3873959,1460585,239,1371,1995
0.7449,1.5659,11707584,3884324,239,1042,2004
0.6864,1.5655,4278691,728341,239,759,2002
0.6937,1.5655,60412352,5712581,239,1150,2008
0.8,1.5642,22950308,4133167,239,1773,2015
0.787,1.5636,3798457,13952027,239,1232,1996
0.7315,1.5629,1428982,684103,239,812,2016
0.7361,1.5628,40990560,25596162,239,1791,2006
0.7677,1.5627,3643595,1949219,239,1836,2001
0.6907,1.5624,6857447,36084,239,1341,1998
0.745,1.562,5400824,28468552,239,1232,2001
0.7071,1.5618,8594592,9542652,239,700,2002
0.7475,1.5618,3460872,499778,239,1019,2003
0.7867,1.5611,1351725,745289,239,840,1997
0.7925,1.5602,20932824,16658711,239,1127,2007
0.8105,1.5594,802097,125989,239,1424,2003
0.7412,1.5592,32100856,430643,239,800,2000
0.5543,1.5592,2585148,1995185,239,1260,2013
0.7277,1.5566,21799856,597342,239,798,2000
0.7046,1.5564,304312,42496,239,1383,2004
0.707,1.5562,271951712,1447346176,239,1275,2013
0.7126,1.5562,9019357,200647,239,1863,1998
0.7455,1.5557,1665280,15890031,239,1314,2002
0.7909,1.5552,2424713,757921,239,1386,1999
0.7794,1.5552,8352314,1064554,239,1420,2000
0.7746,1.555,8833965,48492208,239,1285,1997
0.7168,1.5532,14176395,5070254,239,1835,2011
0.6792,1.553,5081296,4744401,239,1268,2016
0.7293,1.553,19948790,2740973,239,1419,2005
0.759,1.5526,4767987,2238602,239,700,1999
0.7564,1.5518,161190816,15837790,239,1460,2016
0.7268,1.5517,12971006,114695120,239,1364,2005
0.764,1.5507,11272884,497948,239,663,2013
0.7717,1.5507,8679269,3276750,239,1572,2008
0.6987,1.5507,705075072,2142433152,239,1737,2016
0.6936,1.55,5633741,7686223,239,856,2013
0.7692,1.5488,85005936,394219392,239,1270,2007
0.7455,1.5476,5677819,10077596,239,1390,2015
0.7813,1.5474,5001340,2482610,239,1836,2003
0.8136,1.545,2417426,21071764,239,1255,1995
0.7734,1.5446,83573224,34869260,239,990,2007
0.785,1.5442,36067452,29935688,239,1490,2015
0.8644,1.5441,569897,69947,239,1859,1995
0.6809,1.5438,2381265,3860527,239,1309,2014
0.7785,1.5433,1619454,322856,239,724,1998
0.7473,1.5431,22611000,12267050,239,1593,2014
0.7473,1.5428,41599004,3082960,239,1856,2005
0.7504,1.5421,304697856,144135600,239,1169,2016
0.7014,1.541,7162004,7929585,239,895,2009
0.7277,1.5408,16643113,1168728,239,798,1999
0.7224,1.5401,521888,129289,239,1871,2001
0.7518,1.5398,8460161,90424,239,1049,2004
0.7301,1.5397,15666275,3209410,239,1558,2006
0.7334,1.5387,5601167,3952259,239,1557,2007
0.7118,1.5376,22186,0,239,770,2000
0.6773,1.5362,8831339,2810080,239,1159,2012
0.7156,1.5355,36111236,9119672,239,1166,2010
0.7934,1.5352,44740436,21989216,239,1055,2013
0.7556,1.535,2156615,2590119,239,1568,2009
0.7005,1.5333,62617904,9176334,239,744,2013
0.7522,1.5326,48230064,240747376,239,1774,2005
0.726,1.5325,10948739,61988416,239,1290,2008
0.6937,1.5317,6638745,130316368,239,1313,2010
0.643,1.5316,62947264,3925493,239,1339,2001
0.7959,1.5296,57608332,60483740,239,1618,2016
0.6663,1.5295,214372848,2530209280,239,1330,2012
0.7318,1.5289,3252438,5425778,239,1506,2012
0.7364,1.5288,14024252,5812081,239,1371,2000
0.7037,1.5278,76223592,2819915,239,1351,1999
0.8363,1.527,3052045,11570080,239,1655,2000
0.663,1.5267,2783840,685738,239,1360,2012
0.6919,1.5264,89348976,85957232,239,873,2010
0.7672,1.526,684090304,708703424,239,1471,2014
0.7549,1.5258,45773832,26037970,239,1386,2014
0.6507,1.5255,14513176,75570,239,1336,2001
0.8069,1.5254,3168306,13881476,239,1872,2000
0.7159,1.5249,3339199,494157,239,1281,2012
0.7314,1.5246,12945738,5484616,239,1603,2009
0.7412,1.5235,125132032,18413144,239,1178,2016
0.821,1.5234,10164382720,2578350592,239,1891,2016
0.7152,1.522,11943802,26109892,239,1299,2008
0.8317,1.5216,10573119,18275568,239,1600,2006
0.7299,1.5206,34338056,11712590,239,1194,2012
0.7365,1.5205,12316069,11341922,239,749,2016
0.7102,1.5204,1602898,5622761,239,1248,2007
0.8366,1.5203,9656494,6773970,239,1055,2004
0.7658,1.5186,10324310,7718088,239,1198,2013
0.7707,1.5186,144528,5566,239,1311,2001
0.7524,1.5172,125380680,32800760,239,1419,2016
0.7176,1.5161,10951045,1670693,239,718,2005
0.7434,1.5161,74744640,322764416,239,1275,2005
0.7339,1.5152,42045316,287590464,239,1774,2004
0.7764,1.5147,2864763,5614648,239,1296,2001
0.6448,1.514,7911814,50203852,239,1284,2011
0.7802,1.5133,30693444,740600,239,1148,2016
0.722,1.5131,20465072,19710896,239,1603,2011
0.7727,1.5118,12660131,3609160,239,1042,2005
0.6522,1.5116,3950002,17218016,239,733,2009
0.8124,1.5113,684492,1262541,239,1314,1998
0.6749,1.5105,3449035,22588772,239,1122,2012
0.7203,1.5103,9159565,69018024,239,1314,2016
0.772,1.5101,2397054,391195,239,1613,1997
0.6608,1.5096,76007632,11748736,239,1150,2011
0.7674,1.5096,971551,22214,239,1459,1998
0.7163,1.5087,8016797,18241658,239,1299,2006
0.7273,1.5085,78362600,6901039,239,926,2015
0.6612,1.5084,60292032,8139967,239,1150,2010
0.753,1.5072,278509632,18042484,239,1456,2008
0.7646,1.5069,352066,19955320,239,1562,2004
0.7242,1.5067,395483488,41714152,239,1463,2014
0.7481,1.5063,7080249,1158407,239,663,2010
0.7128,1.5059,31954944,343902464,239,1873,2014
0.692,1.5057,10886463,146443008,239,1313,2013
0.7041,1.5048,57704736,25682564,239,1513,2009
0.7484,1.5046,113568280,32057946,239,1858,2013
0.7787,1.5035,11925888,11994752,239,1655,2008
0.7423,1.5034,8900107,2339395,239,1593,2009
0.7143,1.5029,1721968,4213013,239,1252,2004
0.6621,1.5023,24077592,554174,239,1334,2001
0.6618,1.5013,7348898,1674552,239,772,2012
0.7108,1.5012,49781660,166672880,239,1275,2002
0.7295,1.5006,69162856,12177064,239,905,2010
0.7432,1.5002,109453536,28659028,239,1178,2015
0.76,1.5,56023328,17517474,239,1555,2013
0.878,1.4992,5637298,5273436,239,1874,1996
0.7527,1.4972,8745791,4609728,239,817,2008
0.7592,1.4969,815624,5870,239,780,2001
0.7532,1.4966,688333,114333,239,1611,2003
0.7171,1.496,7998640,2855199,239,655,2011
0.7899,1.4954,11713719,55781000,239,1312,2005
0.7605,1.4946,16983454,219846,239,667,1999
0.6855,1.4943,46905584,10912868,239,744,2011
0.7157,1.4942,9573477,50517148,239,1290,2009
0.7441,1.4938,22788,55990,239,1564,2001
0.7069,1.4935,6267164,8153324,239,735,2007
0.6827,1.4931,16545494,458467,239,1421,2008
0.7177,1.4921,20583548,3491235,239,1211,2006
0.7623,1.4917,6889375,101304208,239,1873,2005
0.6633,1.4911,4925888,16674786,239,1387,2013
0.7111,1.4908,405353,12512,239,1228,2007
0.7903,1.4906,1151928,855470,239,1554,2009
0.7344,1.4904,12265486,10459440,239,708,2015
0.6983,1.4894,57873068,4868769,239,1772,2011
0.7855,1.4894,1901808,692443,239,1829,2001
0.7936,1.4891,2936099,504,239,722,1998
0.713,1.4891,606988672,2082864128,239,1737,2015
0.7775,1.4879,13139645,13720333,239,1655,2009
0.7455,1.4872,30337262,9888474,239,1166,2009
0.7442,1.487,451290,2701848,239,1301,1999
0.7802,1.4866,729416,479893,239,1146,2009
0.7153,1.4858,475966368,1418464384,239,1737,2014
0.6373,1.4836,1997021,350903,239,755,2016
0.7356,1.4832,37503276,163956576,239,1312,2013
0.7543,1.4826,6439209,2440732,239,1877,2015
0.7489,1.4825,326819,3443244,239,1325,2009
0.7641,1.4821,269778496,246582912,239,1668,2016
0.6751,1.4816,179409200,846431360,239,668,2011
0.7573,1.4788,64129848,37190760,239,1817,2012
0.6633,1.4781,258275168,3098381056,239,1330,2013
0.7783,1.4778,2079829,1306333,239,1413,2003
0.7916,1.4777,166364512,331101184,239,1705,2009
0.6835,1.4775,4998434,208797,239,1159,2010
0.7622,1.4751,388480224,460815424,239,1119,2010
0.7038,1.4749,136159888,50884772,239,1737,2006
0.808,1.4745,2374998,347846,239,787,1996
0.729,1.4735,6071894,1883059,239,1413,2010
0.7097,1.4729,1600129,541107,239,764,1999
0.7023,1.4729,11024928,5520685,239,1865,2006
0.5754,1.4728,1033322,287561,239,1267,2007
0.7219,1.4726,6970374,843655,239,865,2006
0.726,1.4721,44436448,63205244,239,1299,2015
0.7616,1.4721,140745456,130955736,239,1474,2012
0.7737,1.4717,74340416,6967789,239,926,2016
0.7906,1.4716,2619866,92077,239,866,1998
0.6937,1.4715,2763679,5956889,239,767,2007
0.7484,1.4702,47898996,62415460,239,1751,2013
0.7366,1.4699,1898683,23788288,239,1314,2004
0.7606,1.469,130798288,28929364,239,1864,2009
0.7424,1.4682,5891933,719229,239,866,2003
0.6909,1.468,10606338,839884,239,861,2013
0.715,1.4673,1067405,1214196,239,1579,2004
0.75,1.4666,86251704,27006682,239,1858,2012
0.6812,1.4665,53510528,6994159,239,1150,2009
0.7348,1.4663,157833120,265690384,239,1791,2013
0.7423,1.466,38532900,353656448,239,1873,2015
0.6776,1.4651,314767968,3562435584,239,1330,2014
0.6634,1.4635,2802569,13097948,239,1248,2010
0.7613,1.4621,427993,610095,239,1067,2012
0.7371,1.4621,5936104,50762236,239,1256,2002
0.6921,1.4611,2620541,5155889,239,1390,2012
0.7971,1.4604,199285840,17285752,239,921,2015
0.7615,1.4604,56106584,40279992,239,1428,2011
0.6842,1.4596,6724174,6856036,239,897,2014
0.6915,1.4596,2491122,3384861,239,1308,2009
0.6795,1.4589,8746580,142643264,239,1313,2012
0.7272,1.4584,226356240,76075888,239,1712,2013
0.7325,1.4582,2544043,4810351,239,1252,2006
0.7585,1.4582,71164000,42371872,239,1604,2014
0.8147,1.4578,1805347,1418677,239,1386,1998
0.7194,1.4576,22424564,10357391,239,1194,2010
0.6821,1.4575,21847212,37964584,239,1299,2012
0.7819,1.4574,5601116,872638,239,1413,2007
0.7044,1.4573,1162772,894338,239,1228,2014
0.692,1.4573,303685728,1702829824,239,1275,2014
0.7686,1.4565,172091792,86111720,239,1116,2006
0.7212,1.4545,3058117,596656,239,895,2001
0.7681,1.4543,489929856,506647840,239,1119,2011
0.7198,1.452,6752672,43887392,239,1289,1999
0.7107,1.4518,3061167,867432,239,735,2003
0.7999,1.4509,2524656,1337462,239,825,2000
0.7255,1.4502,489128,3789090,239,1274,2004
0.6729,1.4489,5703185,11072097,239,1301,2013
0.7799,1.4485,5529950,1616312,239,1426,2008
0.6954,1.4475,1517426,10311600,239,1387,2010
0.7601,1.4474,59498108,40310848,239,1604,2013
0.7932,1.4468,3295487,3497464,239,663,2004
0.8112,1.4468,7940639,8961944,239,1433,1998
0.7806,1.4457,809481024,361366560,239,1116,2015
0.633,1.4451,68602544,7472164,239,1573,2011
0.7475,1.4413,13891922,72057912,239,1312,2007
0.7176,1.4409,6093411,1238404,239,1337,1997
0.6743,1.4408,9865506,14263234,239,895,2010
0.7299,1.44,5049581,256163,239,866,2002
0.7175,1.4384,130499184,118869824,239,1791,2012
0.7636,1.4361,6669635,137892,239,1049,2003
0.7603,1.4359,46070448,152706528,239,1275,2000
0.7681,1.435,8478175,4380793,239,1076,2009
0.7698,1.4349,646753,994961,239,1174,2000
0.7244,1.4348,1500869888,529256160,239,1731,2016
0.5969,1.4346,895059,74915,239,1267,2005
0.7122,1.4338,10551445,200239888,239,1291,2002
0.8723,1.4314,1856035,2466896,239,1614,1998
0.7531,1.4313,8359840,4012741,239,1572,2010
0.7295,1.4312,1450405,2233915,239,1301,2005
0.7606,1.428,51000688,84037136,239,1620,2009
0.7057,1.427,276058368,1191047296,239,668,2014
0.7423,1.4269,96401656,90900288,239,1108,2014
0.8206,1.4253,24507456,104824064,239,1270,1997
0.6911,1.4247,522718112,403464992,239,1732,2011
0.7775,1.4242,435828,1372199,239,1136,1999
0.7711,1.4233,220321728,326309536,239,1705,2011
0.6871,1.423,22564416,967029,239,1334,2000
0.7025,1.422,4080724992,1481377920,239,1689,2012
0.723,1.4215,177250320,396536480,239,1160,2013
0.7542,1.4187,86350856,112429608,239,849,2006
0.7228,1.4183,96100688,47662688,239,803,2012
0.7195,1.4183,28977496,138004512,239,1312,2012
0.7672,1.4179,534067,994443,239,767,1996
0.7876,1.4169,4960254,45729,239,765,2016
0.7661,1.4161,11766443,3153932,239,1194,2006
0.7598,1.4159,2805401,9679368,239,1147,2014
0.7142,1.4157,19807202,229533040,239,1288,2010
0.6782,1.415,42403256,34094840,239,1250,2006
0.7448,1.4144,2720646,1124249,239,1306,2004
0.782,1.4138,91934400,32410556,239,1787,2016
0.7362,1.4135,1897154,26111,239,759,1997
0.7714,1.4127,1304631,276299,239,835,2001
0.8038,1.4117,61271884,12935328,239,1386,2016
0.7243,1.4113,2353058,92689,239,759,1999
0.7946,1.4094,2354313,2551989,239,1426,2003
0.7826,1.4087,39172984,39509800,239,1490,2016
0.7583,1.4079,32817422,11063764,239,1404,2009
0.8117,1.4067,834755,2690866,239,1317,2003
0.704,1.4063,6869876,47533564,239,1227,2015
0.7984,1.4062,8424810,0,239,1890,2000
0.7983,1.4057,12582560,19698756,239,1484,2008
0.73,1.4055,3468771,1843570,239,1170,2013
0.6931,1.4032,14375627,4986536,239,1371,2001
0.742,1.4028,88919576,134379264,239,1751,2015
0.821,1.4014,7037124,86001648,239,850,2000
0.7233,1.4011,1555933,2320572,239,1611,2010
0.7653,1.4009,3845115,2084424,239,1125,2009
0.7544,1.4,15988729,76390088,239,1312,2008
0.7382,1.4,46410204,4618952,239,1404,2011
0.7293,1.3996,9510166,121083248,239,1364,2002
0.738,1.3983,24246486,1549500,239,1457,2014
0.7411,1.3974,309646400,1088550144,239,668,2015
0.7123,1.3971,4157126,491830,239,1174,2014
0.7125,1.3958,5902413,33907916,239,1232,2003
0.7736,1.3956,1088467,638042,239,875,2008
0.7274,1.3955,2707995,56426,239,815,2001
0.7506,1.3948,76312952,10795765,239,1370,2016
0.7829,1.3943,299917440,350563104,239,1119,2009
0.6969,1.3942,846439,159532,239,772,1999
0.7397,1.3941,15592006,85733640,239,1312,2009
0.7515,1.3941,144538416,95343448,239,1869,2015
0.7733,1.3934,4576557,21740352,239,1255,1999
0.7407,1.3934,2234537,70330,239,1344,1996
0.7946,1.3925,66353996,280456992,239,1270,2006
0.7474,1.3914,107010320,60299324,239,670,2016
0.7617,1.391,21644414,62766824,239,1269,2016
0.7068,1.391,4458704,13850342,239,1316,2002
0.7851,1.3909,14509286,6065141,239,1042,2006
0.8123,1.3905,90118,0,239,1562,1996
0.6921,1.3889,74294864,46898492,239,670,2014
0.7276,1.3886,5143857,2439962,239,1865,2000
0.7964,1.3865,32141094,46422860,239,1743,1996
0.7751,1.3862,8280097,136282656,239,1364,2000
0.8483,1.3859,1780463,31806794,239,1671,1997
0.732,1.3858,42690728,72363776,239,1299,2016
0.7429,1.3857,1986021,80812,239,759,1998
0.735,1.3857,13884860,5221417,239,1593,2012
0.7038,1.3856,2441741,2136695,239,785,1995
0.775,1.3848,7285214,22137912,239,1575,2016
0.7305,1.3843,23964132,37057288,239,1165,2011
0.7367,1.3835,39419328,10225230,239,1194,2013
0.8103,1.3833,6539604,11685541,239,1505,2002
0.7389,1.3832,527466,1866043,239,1274,2008
0.7497,1.3788,2646070,45940,239,1337,1995
0.7542,1.3779,106657888,299770368,239,1279,2015
0.6993,1.3778,158033008,159543296,239,1737,2009
0.6797,1.3777,1487879,273779,239,772,2004
0.7435,1.3777,17195836,5501097,239,1882,2014
0.8212,1.3767,731332,0,239,780,2000
0.7413,1.3763,2051738,3968286,239,1252,2009
0.767,1.3762,499778784,2302434816,239,1469,2008
0.7841,1.3758,159162,7485587,239,1562,2001
0.8238,1.3755,33096,8046,239,1564,1998
0.718,1.3755,201777952,149215888,239,1710,2010
0.7745,1.3754,83481,47556,239,1391,1996
0.7085,1.3739,15258577,171047216,239,1313,2015
0.6537,1.3737,952235,1530394,239,1268,2004
0.6669,1.3736,160164560,12208413,239,1861,2007
0.7123,1.3735,6087394,16911470,239,1299,2005
0.6543,1.3734,4964427,5242751,239,793,2014
0.7261,1.3732,3543893,10807386,239,1316,2001
0.7132,1.3728,63674096,11686835,239,744,2014
0.6902,1.372,14762264,7110053,239,1573,2005
0.7691,1.3712,14947109,779861,239,1396,2000
0.7099,1.371,26185308,12569530,239,1194,2011
0.6545,1.3709,3613829,17464052,239,1248,2011
0.6857,1.3702,58704968,28155272,239,670,2013
0.671,1.3696,108547584,2598175,239,1351,2001
0.8726,1.3689,578255,932069,239,1796,1995
0.8018,1.3686,122381408,110205792,239,1508,2007
0.7125,1.3672,18802220,116173360,239,1312,2010
0.7539,1.3658,3019545,5712252,239,1506,2013
0.6232,1.3654,18608664,5212836,239,895,2013
0.7505,1.3654,29008486,46908800,239,1618,2011
0.6229,1.3648,646469,1349851,239,732,2002
0.7405,1.3646,457049792,435247008,239,1471,2012
0.6982,1.3644,5864184832,2415001,239,910,2009
0.7289,1.364,1545211,19215148,239,1157,2016
0.8166,1.3638,1812841,2662014,239,1072,1998
0.7521,1.3637,41320616,366236832,239,1873,2016
0.6857,1.3628,40814800,6490605,239,1861,1998
0.8483,1.3625,8929203,20592936,239,1066,2002
0.7303,1.3618,78398088,3141007,239,836,2011
0.8166,1.3613,1019831,1313641,239,1213,2003
0.663,1.361,8606124,55336164,239,1284,2013
0.7553,1.3608,40113440,3754953,239,827,2014
0.6887,1.3603,16321364,6362011,239,1371,2002
0.7353,1.3602,5381563,15954477,239,1316,2003
0.7065,1.36,12242819,166210448,239,1313,2014
0.7407,1.3597,17444584,196262368,239,1313,2016
0.7031,1.3594,889695,9933325,239,1157,2014
0.695,1.3593,17166854,85579696,239,839,2006
0.7717,1.3592,241649424,245229552,239,1508,2011
0.7554,1.3576,4302345,149753,239,1367,2000
0.7867,1.3576,56263,22001,239,1564,2005
0.7198,1.3576,6569116,3600172,239,1884,2012
0.9077,1.3573,1794368,757567,239,1822,1996
0.7079,1.3572,36364748,26073680,239,800,2001
0.6893,1.3567,61986336,42263768,239,1513,2010
0.8217,1.3559,34446376,15958523,239,1855,1995
0.7763,1.3552,16860476,4727908,239,1042,2007
0.7489,1.355,30164760,6482847,239,1166,2007
0.7307,1.354,506035,37950,239,1161,2001
0.753,1.3539,178986112,169290992,239,1135,2011
0.7717,1.3536,338897408,119422592,239,1496,2016
0.801,1.3529,46474444,28418648,239,1055,2014
0.7092,1.352,204371776,62165768,239,1864,2012
0.7224,1.3516,10372704,1988877,239,754,2008
0.648,1.3514,40452712,31567076,239,1134,2010
0.8329,1.351,397738,86145,239,1148,1995
0.7823,1.351,77810832,31528380,239,1704,2002
0.7585,1.3504,273394,75059,239,793,1999
0.7346,1.3502,59836456,32089044,239,824,2011
0.7965,1.3502,288310592,366405024,239,1119,2008
0.7828,1.3494,36716448,35983152,239,1214,2009
0.8006,1.3491,153159248,349676832,239,1705,2008
0.7624,1.3489,560955,142539,239,820,2001
0.6414,1.3482,1854110,5993296,239,793,2010
0.7853,1.3476,1570790,2863354,239,709,1995
0.7369,1.3474,9959698,3259633,239,1572,2011
0.6646,1.346,266608512,20492000,239,1861,2011
0.7085,1.3454,115522376,72767816,239,779,2014
0.7579,1.3444,18076360,37517,239,888,2005
0.8197,1.3443,22743068,2723957,239,1853,1995
0.7535,1.3437,397219,26697,239,1062,1999
0.7881,1.3427,4982951,124668,239,721,1997
0.8266,1.3418,195793824,17162824,239,921,2016
0.7275,1.3416,158638672,125607640,239,1737,2008
0.767,1.3413,13860490,5552221,239,1882,2013
0.7763,1.3408,244670,244605,239,1301,1996
0.7715,1.3406,6561720,1753603,239,1773,2009
0.664,1.34,27467956,2452174,239,1150,2002
0.8269,1.34,7789545,14741748,239,1505,2003
0.6411,1.3396,176123856,65225716,239,1366,2012
0.7217,1.3394,38230,54409,239,1564,2007
0.7014,1.3384,33830464,1138102,239,1177,2016
0.6953,1.3381,995386,2516756,239,1301,2003
0.7956,1.3378,141031168,45811544,239,1858,2016
0.6698,1.3357,1583578,592207,239,772,2005
0.6773,1.3355,22420312,10902109,239,718,2011
0.7544,1.3351,1692525,773537,239,1306,2002
0.7973,1.335,7646769,4492868,239,1433,1999
0.7768,1.3339,9670935,4588977,239,958,2008
0.762,1.3339,18516848,48241764,239,1137,2005
0.6984,1.3339,128284160,97829672,239,1169,2012
0.7501,1.3338,236425280,146123360,239,1169,2015
0.8035,1.3331,2093512,1674,239,722,1997
0.7873,1.3319,1395986,68940,239,815,1997
0.7499,1.3302,4292625,3889159,239,1136,2015
0.7059,1.3301,1979151,7959542,239,1284,2001
0.7056,1.33,125842584,319153216,239,1160,2012
0.7166,1.3299,43878828,5065671,239,1166,2012
0.7332,1.3297,6316050432,1548101632,239,1689,2016
0.8353,1.329,2700925,0,239,888,1995
0.8071,1.3289,3519956,21494,239,1518,1997
0.8159,1.3288,6377944,291160,239,1137,1995
0.7057,1.3283,115673432,54262876,239,1417,2012
0.8032,1.3283,4992314,9717510,239,1484,2004
0.7199,1.3279,89794928,3792635,239,836,2012
0.79,1.3278,2589512,771859,239,866,1997
0.6668,1.3275,51718132,60552968,239,1134,2011
0.8907,1.3275,3313752,8497330,239,1804,1995
0.7844,1.3272,5906965,413721,239,663,2009
0.6946,1.3272,6478282,127016,239,1367,2002
0.7311,1.327,66302400,39729088,239,1721,2004
0.7957,1.3262,228275568,267133568,239,1119,2007
0.7395,1.326,31040142,1351252,239,1351,1995
0.8098,1.3251,9544815,5084106,239,1878,2007
0.667,1.3247,221264608,17128168,239,1861,2010
0.718,1.3242,10834071,2678284,239,1613,2009
0.759,1.3237,20733296,36472220,239,1137,2006
0.673,1.3228,84769320,37812184,239,1134,2014
0.7312,1.3226,6528565,26225012,239,1248,2016
0.747,1.3223,7916004,2762031,239,724,2007
0.6947,1.3219,792897344,62305040,239,1861,2016
0.7701,1.3211,135113712,125010520,239,1135,2010
0.6944,1.3204,30175440,5495951,239,865,2013
0.7465,1.3201,7491048,2784049,239,1593,2008
0.7361,1.3194,39155836,101452544,239,1620,2010
0.7212,1.3185,924811,19066,239,889,2005
0.7617,1.3183,256182688,206763760,239,1498,2008
0.6741,1.3178,93805376,10154280,239,1150,2013
0.7597,1.3175,7951426,207234,239,722,2005
0.7621,1.3166,115480880,259434560,239,1474,2011
0.7524,1.3163,1455987,2709781,239,1509,2007
0.7466,1.3163,23453762,185615808,239,1774,2002
0.7231,1.3156,391597888,408024992,239,1471,2011
0.7391,1.3155,2441851,769331,239,1019,2002
0.7866,1.3155,847338240,399607744,239,1116,2016
0.7861,1.3154,2758748,327062,239,1421,1996
0.7404,1.3149,2811990,136930,239,765,2012
